treat,re78,age,education,black,hispanic,married,nodegree,re75,Prior Unemployment Duration
1.0,13228.2802734375,22.0,10.0,1.0,0.0,1.0,1.0,5588.6640625,1.330309205471097
1.0,7535.94189453125,19.0,8.0,1.0,0.0,0.0,1.0,2937.263916015625,0.2634960161514793
1.0,1085.43994140625,20.0,11.0,1.0,0.0,0.0,1.0,1220.8360595703125,0.3818829426615319
1.0,12558.01953125,21.0,12.0,0.0,0.0,0.0,0.0,334.0494079589844,0.7321577160917407
1.0,0.0,27.0,12.0,1.0,0.0,1.0,0.0,334.0492858886719,1.636218678498219
1.0,5615.18896484375,20.0,10.0,1.0,0.0,0.0,1.0,2777.35498046875,0.48785078687136046
1.0,671.331787109375,23.0,12.0,1.0,0.0,0.0,0.0,501.0740966796875,2.491761476892941
1.0,0.0,27.0,13.0,0.0,0.0,1.0,0.0,853.7224731445312,1.0938581548081838
1.0,559.4431762695312,23.0,12.0,0.0,1.0,0.0,0.0,1117.43896484375,0.933488551679779
1.0,6167.68115234375,24.0,12.0,1.0,0.0,0.0,0.0,2842.763916015625,0.7527082125476253
1.0,6943.341796875,20.0,11.0,1.0,0.0,0.0,1.0,1484.9940185546875,0.30396164780176665
1.0,672.8773193359375,26.0,10.0,1.0,0.0,0.0,1.0,6788.9580078125,0.40828775599926653
1.0,36646.94921875,25.0,14.0,1.0,0.0,1.0,0.0,11536.5703125,1.1475760573910847
1.0,0.0,26.0,10.0,1.0,0.0,1.0,1.0,0.0,0.22518133598190349
1.0,8881.6650390625,20.0,9.0,1.0,0.0,0.0,1.0,0.0,1.2863245452176342
1.0,7382.548828125,31.0,4.0,1.0,0.0,0.0,1.0,4023.2109375,1.1249447699326562
1.0,0.0,24.0,10.0,1.0,0.0,1.0,1.0,4078.152099609375,2.1702129707408866
1.0,4181.94189453125,33.0,11.0,1.0,0.0,1.0,1.0,25142.240234375,1.053309251218498
1.0,15952.599609375,33.0,12.0,1.0,0.0,1.0,0.0,10941.349609375,0.6313625616591948
0.0,0.0,23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.9680760528509645
0.0,12383.6796875,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.5364891592427676
0.0,0.0,22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.38365192013066296
0.0,14051.16015625,34.0,9.0,1.0,0.0,0.0,1.0,4368.4130859375,2.491586451021396
0.0,10740.080078125,18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.16238733011261747
0.0,11796.4697265625,45.0,11.0,1.0,0.0,0.0,1.0,0.0,0.654697271307241
0.0,9227.0517578125,18.0,9.0,1.0,0.0,0.0,1.0,0.0,1.2153745949203683
0.0,3552.26806640625,27.0,12.0,1.0,0.0,0.0,0.0,2483.85107421875,0.8666535287297571
0.0,10569.26953125,24.0,8.0,0.0,0.0,0.0,1.0,0.0,1.592333015408556
0.0,6040.3349609375,34.0,11.0,1.0,0.0,1.0,1.0,0.0,3.8803332795469734
0.0,9199.5634765625,20.0,13.0,1.0,0.0,0.0,0.0,8965.2431640625,0.3298329756643083
0.0,3880.8330078125,24.0,4.0,0.0,1.0,0.0,1.0,0.0,0.36970895595919556
0.0,16477.01953125,28.0,12.0,0.0,0.0,0.0,0.0,803.343017578125,1.3753090084184816
0.0,0.0,21.0,10.0,1.0,0.0,0.0,1.0,922.5728759765625,3.3032696584642407
0.0,10067.4296875,28.0,12.0,1.0,0.0,1.0,0.0,29009.109375,1.6803594063942704
0.0,4779.72021484375,20.0,12.0,1.0,0.0,0.0,0.0,6004.72802734375,0.9384420124144267
0.0,0.0,23.0,8.0,1.0,0.0,0.0,1.0,3403.055908203125,1.4307328486064905
0.0,8976.826171875,21.0,11.0,1.0,0.0,1.0,1.0,7244.56103515625,2.385336993193991
0.0,0.0,36.0,10.0,1.0,0.0,0.0,1.0,0.0,0.6701805508276617
0.0,2502.52587890625,18.0,12.0,0.0,0.0,0.0,0.0,735.205078125,0.39909459777774986
0.0,5775.06201171875,21.0,14.0,1.0,0.0,0.0,0.0,0.0,0.6618187157841049
0.0,0.0,30.0,13.0,1.0,0.0,0.0,0.0,5569.76123046875,0.2521752072346856
0.0,0.0,26.0,11.0,0.0,1.0,0.0,1.0,1491.0159912109375,2.381899086225113
0.0,0.0,28.0,9.0,1.0,0.0,0.0,1.0,0.0,1.953232076077352
0.0,0.0,31.0,4.0,0.0,0.0,0.0,1.0,10711.080078125,2.836011117514778
0.0,14444.7099609375,18.0,12.0,1.0,0.0,0.0,0.0,642.6644897460938,1.1130787876787942
0.0,0.0,27.0,7.0,1.0,0.0,1.0,1.0,0.0,1.417490872393922
0.0,0.0,19.0,11.0,0.0,0.0,0.0,1.0,0.0,0.9529373731504357
0.0,0.0,20.0,8.0,1.0,0.0,0.0,1.0,0.0,1.5178220717281787
0.0,4623.18798828125,28.0,8.0,1.0,0.0,0.0,1.0,10610.080078125,1.7687116471643705
0.0,2113.721923828125,34.0,12.0,1.0,0.0,0.0,0.0,0.0,0.8712153770895937
0.0,7618.63916015625,24.0,10.0,1.0,0.0,0.0,1.0,0.0,2.4219836607835763
0.0,16461.5703125,24.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0437120307464234
0.0,9920.9453125,22.0,8.0,0.0,1.0,0.0,1.0,0.0,0.4407764663505534
0.0,4196.375,25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.3098999764841963
0.0,8743.0712890625,20.0,11.0,0.0,0.0,0.0,1.0,1177.1180419921875,1.7425766488909218
0.0,3343.22412109375,21.0,9.0,1.0,0.0,0.0,1.0,0.0,1.407006403013576
0.0,1720.906982421875,19.0,12.0,1.0,0.0,0.0,0.0,2814.195068359375,0.12308735490145184
0.0,0.0,39.0,9.0,1.0,0.0,0.0,1.0,0.0,0.5276634132236366
0.0,16658.25,19.0,9.0,1.0,0.0,1.0,1.0,0.0,0.4202916233777115
0.0,0.0,24.0,10.0,1.0,0.0,0.0,1.0,1307.907958984375,0.6238541974937762
0.0,9722.0029296875,44.0,9.0,1.0,0.0,0.0,1.0,0.0,1.9804098986545329
0.0,5573.546875,23.0,11.0,1.0,0.0,0.0,1.0,1896.02294921875,1.5085506890703406
0.0,1333.4449462890625,22.0,12.0,1.0,0.0,0.0,0.0,532.2536010742188,0.5711182085431841
0.0,3783.659912109375,27.0,8.0,1.0,0.0,0.0,1.0,0.0,0.8035191772313852
0.0,215.8347930908203,27.0,11.0,1.0,0.0,1.0,1.0,1122.6209716796875,1.563326392293943
0.0,0.0,18.0,9.0,1.0,0.0,0.0,1.0,1605.447998046875,1.4040153156471267
0.0,3515.928955078125,25.0,8.0,1.0,0.0,0.0,1.0,0.0,1.3691076230606105
0.0,17014.58984375,31.0,10.0,1.0,0.0,0.0,1.0,0.0,1.3527916490029213
0.0,5435.787109375,28.0,10.0,1.0,0.0,0.0,1.0,6567.3291015625,1.0643856095415338
0.0,0.0,26.0,10.0,1.0,0.0,1.0,1.0,558.7733764648438,2.43455254410076
0.0,0.0,30.0,8.0,1.0,0.0,0.0,1.0,1706.656982421875,0.7188700080168435
0.0,6771.6220703125,28.0,11.0,0.0,1.0,1.0,1.0,0.0,1.041161578128565
0.0,0.0,34.0,10.0,1.0,0.0,1.0,1.0,0.0,0.8698387400100964
0.0,0.0,21.0,7.0,0.0,1.0,0.0,1.0,0.0,0.3288893184733837
0.0,5970.2568359375,33.0,12.0,1.0,0.0,0.0,0.0,0.0,1.8528307785133014
0.0,7171.0,19.0,9.0,1.0,0.0,0.0,1.0,1778.0889892578125,0.855746034499977
0.0,0.0,20.0,11.0,1.0,0.0,0.0,1.0,7967.208984375,1.5644061266900224
0.0,1859.1669921875,18.0,10.0,0.0,1.0,0.0,1.0,0.0,1.238431098668517
0.0,0.0,27.0,12.0,1.0,0.0,1.0,0.0,752.3900756835938,2.009771196819917
0.0,6191.94287109375,26.0,12.0,1.0,0.0,1.0,0.0,0.0,1.1187213128160498
0.0,0.0,24.0,9.0,1.0,0.0,0.0,1.0,9662.669921875,0.7301216098122806
0.0,7284.39404296875,31.0,12.0,1.0,0.0,0.0,0.0,0.0,0.735935572109502
0.0,0.0,22.0,12.0,1.0,0.0,0.0,0.0,2158.050048828125,1.8384541291068772
0.0,3123.115966796875,28.0,14.0,1.0,0.0,0.0,0.0,6539.537109375,0.715966107781379
0.0,445.8309020996094,35.0,10.0,1.0,0.0,0.0,1.0,0.0,0.492249139396497
0.0,0.0,20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.3136798874450253
0.0,1320.9229736328125,30.0,9.0,0.0,0.0,0.0,1.0,3141.9169921875,0.5815691578662563
0.0,0.0,25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.2330595171747886
0.0,7367.0400390625,25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.4943704453593691
0.0,0.0,35.0,11.0,1.0,0.0,0.0,1.0,0.0,0.09711608289407374
0.0,0.0,22.0,8.0,1.0,0.0,0.0,1.0,6150.52001953125,0.8292154736216986
0.0,0.0,21.0,12.0,1.0,0.0,0.0,0.0,449.04791259765625,2.158520607354416
0.0,2015.5030517578125,20.0,10.0,1.0,0.0,0.0,1.0,0.0,0.38443588873014034
0.0,1764.1080322265625,21.0,8.0,1.0,0.0,0.0,1.0,2237.2080078125,2.2288439419898403
0.0,15791.1298828125,25.0,9.0,0.0,1.0,0.0,1.0,0.0,0.522196161696789
0.0,5350.0380859375,24.0,10.0,0.0,1.0,0.0,1.0,3000.837890625,0.9863569309746554
0.0,18859.890625,33.0,11.0,1.0,0.0,0.0,1.0,2899.820068359375,0.529189830540543
0.0,0.0,21.0,9.0,1.0,0.0,0.0,1.0,12357.2197265625,2.0069494715498384
0.0,0.0,27.0,11.0,1.0,0.0,1.0,1.0,4491.8837890625,0.32531265169685064
0.0,1135.469970703125,27.0,10.0,1.0,0.0,0.0,1.0,0.0,0.4028388939454913
0.0,6378.72021484375,20.0,11.0,0.0,1.0,0.0,1.0,0.0,1.7168408525438568
0.0,10020.7197265625,25.0,13.0,1.0,0.0,0.0,0.0,10240.3603515625,0.5378851919586775
0.0,5497.5908203125,18.0,11.0,1.0,0.0,0.0,1.0,645.2722778320312,0.15958138048895873
0.0,7176.18701171875,26.0,11.0,1.0,0.0,0.0,1.0,0.0,0.8922527506023203
0.0,0.0,38.0,8.0,1.0,0.0,0.0,1.0,0.0,1.6267059224265323
0.0,8396.654296875,21.0,11.0,1.0,0.0,1.0,1.0,7652.1201171875,0.5838308476426
0.0,5611.8662109375,34.0,11.0,1.0,0.0,0.0,1.0,8912.484375,1.7737702466810403
0.0,39483.53125,21.0,10.0,1.0,0.0,0.0,1.0,1162.362060546875,1.3017295120379724
0.0,7404.76220703125,31.0,13.0,1.0,0.0,0.0,0.0,10393.6103515625,3.707140561804327
0.0,7952.5400390625,34.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0514276227583053
0.0,0.0,25.0,11.0,1.0,0.0,0.0,1.0,3649.76904296875,0.9347715201503989
0.0,8644.4267578125,24.0,9.0,1.0,0.0,0.0,1.0,1275.35595703125,0.39576231293923153
0.0,0.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.7545817340206491
0.0,7152.1318359375,32.0,8.0,1.0,0.0,0.0,1.0,0.0,1.031500524669242
0.0,8329.8232421875,20.0,9.0,0.0,1.0,0.0,1.0,0.0,1.9570858555566533
0.0,0.0,23.0,10.0,1.0,0.0,0.0,1.0,0.0,1.4425584463111838
0.0,12429.91015625,38.0,10.0,1.0,0.0,0.0,1.0,0.0,0.32637221201982136
0.0,0.0,24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.24964897884351853
0.0,11223.7197265625,19.0,10.0,0.0,1.0,0.0,1.0,1197.4620361328125,1.2729732509713028
0.0,5088.759765625,23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.6525884603076267
0.0,4374.0400390625,20.0,7.0,0.0,1.0,0.0,1.0,0.0,1.1204102745388291
0.0,0.0,25.0,10.0,1.0,0.0,1.0,1.0,9319.4443359375,0.9430569252314519
0.0,1553.291015625,21.0,11.0,1.0,0.0,0.0,1.0,0.0,1.024941698507117
0.0,0.0,25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.6937098724705666
0.0,1698.303955078125,22.0,11.0,1.0,0.0,1.0,1.0,0.0,1.5161550040330345
0.0,16900.30078125,29.0,9.0,0.0,1.0,0.0,1.0,16341.16015625,0.9763478068547783
0.0,11630.66015625,21.0,11.0,1.0,0.0,0.0,1.0,1862.8890380859375,1.4296781324137986
0.0,11011.5703125,21.0,7.0,1.0,0.0,0.0,1.0,0.0,0.9754179432173633
0.0,0.0,23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.6068086916535458
0.0,20893.109375,20.0,12.0,1.0,0.0,0.0,0.0,1371.4730224609375,0.3818535443228231
0.0,20857.83984375,21.0,11.0,0.0,1.0,0.0,1.0,8920.470703125,0.6096999858188479
0.0,4677.048828125,26.0,12.0,1.0,0.0,0.0,0.0,7322.037109375,0.557807453254511
0.0,11294.6298828125,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.5156233448255881
0.0,7565.27294921875,43.0,10.0,1.0,0.0,0.0,1.0,4128.44287109375,2.6327883455304715
0.0,0.0,31.0,11.0,1.0,0.0,0.0,1.0,1726.4449462890625,0.8676227545745399
0.0,100.69979858398438,22.0,11.0,1.0,0.0,0.0,1.0,2707.3720703125,0.25242590493275907
0.0,0.0,29.0,11.0,1.0,0.0,0.0,1.0,0.0,0.8485561258441123
0.0,14626.3896484375,24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.7236030033812321
0.0,12898.3798828125,22.0,9.0,1.0,0.0,0.0,1.0,0.0,1.388383859145008
0.0,7396.2919921875,19.0,11.0,1.0,0.0,0.0,1.0,8870.87890625,1.2286497257835916
0.0,5767.1328125,28.0,11.0,1.0,0.0,0.0,1.0,0.0,0.2559263601093411
0.0,6527.9189453125,18.0,10.0,0.0,1.0,0.0,1.0,0.0,0.712464621653571
0.0,5767.7041015625,18.0,9.0,1.0,0.0,0.0,1.0,2138.093994140625,1.1504702663176256
0.0,3931.238037109375,26.0,10.0,1.0,0.0,0.0,1.0,0.0,0.3129082227805318
0.0,20942.240234375,25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.19129437839503485
0.0,10820.5498046875,26.0,12.0,1.0,0.0,0.0,0.0,8479.5927734375,1.4993890397153127
0.0,23483.44921875,23.0,11.0,1.0,0.0,0.0,1.0,29897.189453125,1.6226841280473103
0.0,11731.2001953125,20.0,8.0,0.0,1.0,0.0,1.0,1124.801025390625,0.7014206960822533
0.0,0.0,24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.8121582388041373
0.0,1653.48095703125,27.0,13.0,1.0,0.0,0.0,0.0,8797.34765625,0.07921589643939375
0.0,0.0,26.0,5.0,1.0,0.0,0.0,1.0,0.0,0.044669245121777924
0.0,0.0,37.0,10.0,1.0,0.0,0.0,1.0,8606.7431640625,2.5891237584777524
0.0,14690.349609375,36.0,10.0,1.0,0.0,0.0,1.0,0.0,1.678736770163762
0.0,0.0,22.0,11.0,1.0,0.0,0.0,1.0,0.0,0.7087102419431923
0.0,604.19873046875,22.0,9.0,1.0,0.0,0.0,1.0,506.4075927734375,0.5815596401690624
0.0,3418.096923828125,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.9326016189952516
0.0,0.0,22.0,10.0,1.0,0.0,0.0,1.0,1765.676025390625,1.3394690304405608
0.0,11197.33984375,27.0,11.0,1.0,0.0,0.0,1.0,0.0,3.1662279867978196
0.0,0.0,29.0,8.0,1.0,0.0,0.0,1.0,0.0,1.4744873106753824
0.0,6546.009765625,18.0,9.0,1.0,0.0,0.0,1.0,2006.6290283203125,1.771004592914927
0.0,0.0,24.0,12.0,1.0,0.0,0.0,0.0,0.0,1.1934480847020592
0.0,6723.4140625,27.0,9.0,0.0,1.0,0.0,1.0,1596.761962890625,1.37577140616525
0.0,1914.4139404296875,19.0,9.0,1.0,0.0,0.0,1.0,902.4564819335938,0.34439829976088304
0.0,0.0,22.0,10.0,1.0,0.0,0.0,1.0,0.0,4.031186223451298
0.0,132.75999450683594,29.0,12.0,1.0,0.0,0.0,0.0,1359.3470458984375,0.5109450892368357
0.0,3982.801025390625,30.0,11.0,1.0,0.0,1.0,1.0,9311.9384765625,2.148412239868829
0.0,11607.08984375,22.0,7.0,1.0,0.0,0.0,1.0,13503.76953125,0.6189856449213416
0.0,1455.68994140625,24.0,7.0,1.0,0.0,0.0,1.0,0.0,0.9888993470795835
0.0,7226.048828125,29.0,14.0,1.0,0.0,0.0,0.0,3357.18505859375,0.8996473498941913
0.0,1890.93701171875,29.0,12.0,1.0,0.0,0.0,0.0,0.0,1.2571284044251787
0.0,2639.2900390625,22.0,11.0,1.0,0.0,0.0,1.0,1321.6600341796875,1.5950668869269913
0.0,4485.6162109375,25.0,11.0,0.0,1.0,1.0,1.0,0.0,1.4455422756493659
0.0,13613.349609375,30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.147960577437454
0.0,1390.509033203125,22.0,8.0,1.0,0.0,0.0,1.0,0.0,1.1238741718161762
0.0,5843.7958984375,55.0,3.0,1.0,0.0,0.0,1.0,0.0,1.4552125454757794
0.0,9453.8271484375,35.0,10.0,1.0,0.0,0.0,1.0,9902.7626953125,1.2402889384757394
0.0,8598.5224609375,20.0,10.0,1.0,0.0,0.0,1.0,0.0,2.124064258006931
0.0,9378.6533203125,29.0,9.0,1.0,0.0,0.0,1.0,1203.823974609375,0.590970907757924
0.0,7896.70703125,20.0,11.0,1.0,0.0,0.0,1.0,3470.388916015625,1.9210112837818758
0.0,0.0,27.0,9.0,1.0,0.0,0.0,1.0,2129.01611328125,0.7836405452453916
0.0,16988.1796875,28.0,10.0,1.0,0.0,1.0,1.0,6449.47998046875,1.4543950269912955
0.0,0.0,20.0,11.0,1.0,0.0,0.0,1.0,2531.31103515625,0.7904274665070588
0.0,0.0,26.0,14.0,1.0,0.0,1.0,0.0,2025.5660400390625,2.0864916009579724
0.0,2987.10107421875,19.0,8.0,0.0,1.0,0.0,1.0,1087.802978515625,1.778491345714705
0.0,2920.198974609375,34.0,11.0,1.0,0.0,0.0,1.0,0.0,0.578405188032377
0.0,0.0,22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.6039101943661062
0.0,6735.31982421875,32.0,12.0,0.0,1.0,1.0,0.0,0.0,2.141534576383234
0.0,0.0,19.0,11.0,1.0,0.0,0.0,1.0,1868.02099609375,1.0153189272988912
0.0,0.0,31.0,10.0,1.0,0.0,0.0,1.0,0.0,0.5560157336442596
0.0,0.0,18.0,9.0,1.0,0.0,0.0,1.0,0.0,2.641805260890998
0.0,128.6719970703125,28.0,10.0,1.0,0.0,0.0,1.0,4479.5869140625,0.5072042572698827
0.0,10673.7001953125,32.0,12.0,1.0,0.0,0.0,0.0,12419.1796875,1.4025363580230872
0.0,0.0,50.0,10.0,0.0,1.0,0.0,1.0,0.0,0.5630725825200618
0.0,4159.9189453125,20.0,12.0,1.0,0.0,0.0,0.0,591.8151245117188,2.3858570822093585
0.0,44.75545883178711,25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.7998827960509873
0.0,0.0,23.0,10.0,1.0,0.0,1.0,1.0,0.0,0.41566828268942263
0.0,29408.0390625,21.0,14.0,1.0,0.0,0.0,0.0,5926.794921875,1.6888911549980858
0.0,0.0,38.0,10.0,1.0,0.0,0.0,1.0,0.0,0.39229510462449624
0.0,9722.3486328125,25.0,7.0,0.0,1.0,0.0,1.0,1177.1180419921875,0.3160158787230552
0.0,3701.81201171875,25.0,10.0,1.0,0.0,1.0,1.0,0.0,0.39218994181483885
0.0,16969.94921875,29.0,12.0,1.0,0.0,0.0,0.0,2080.208984375,0.14194415253804502
0.0,6930.3359375,42.0,10.0,1.0,0.0,0.0,1.0,0.0,2.253760028130564
0.0,3795.799072265625,39.0,12.0,1.0,0.0,1.0,0.0,0.0,1.3406876189488421
0.0,9074.763671875,27.0,11.0,1.0,0.0,1.0,1.0,20035.259765625,1.7343188319664686
0.0,5193.2470703125,34.0,13.0,1.0,0.0,1.0,0.0,0.0,1.1144232246389831
0.0,479.2677001953125,25.0,11.0,1.0,0.0,1.0,1.0,3266.406005859375,0.09442317065899485
0.0,0.0,28.0,10.0,1.0,0.0,0.0,1.0,10068.400390625,0.9847160238024614
0.0,2193.528076171875,24.0,7.0,1.0,0.0,0.0,1.0,0.0,2.9503489079519625
0.0,11120.5302734375,32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.6676958972322121
0.0,7609.51806640625,27.0,13.0,1.0,0.0,0.0,0.0,0.0,2.3307911952031235
0.0,6086.9658203125,20.0,12.0,1.0,0.0,0.0,0.0,4932.21484375,0.5051710872444226
0.0,2725.322021484375,29.0,13.0,1.0,0.0,0.0,0.0,2265.5791015625,1.1576045063340503
0.0,2169.027099609375,26.0,10.0,1.0,0.0,0.0,1.0,0.0,0.9513095218136975
0.0,0.0,44.0,11.0,1.0,0.0,0.0,1.0,0.0,0.8138550246292882
0.0,597.4199829101562,24.0,9.0,1.0,0.0,0.0,1.0,4118.68115234375,0.255728698673803
0.0,6793.0771484375,28.0,10.0,0.0,0.0,1.0,1.0,6346.19287109375,1.6813079755130838
0.0,9495.90234375,24.0,11.0,1.0,0.0,0.0,1.0,1327.9930419921875,0.922501035752971
0.0,1264.2320556640625,25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.9674127236259179
0.0,14281.3095703125,25.0,8.0,1.0,0.0,1.0,1.0,515.827392578125,2.542446613897402
0.0,10274.83984375,23.0,11.0,1.0,0.0,0.0,1.0,5716.4072265625,0.8570279929234682
0.0,278.8750915527344,20.0,11.0,1.0,0.0,0.0,1.0,1650.4610595703125,0.5956225025187967
0.0,11235.1103515625,24.0,12.0,1.0,0.0,0.0,0.0,8100.533203125,1.9567232207717555
